propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
110729885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/6d/f4/1413754396.webp,ARS2761i,25,3,1700.0,flat,rent,120.0,True,3,2,paseo Menéndez Pelayo,Cantabria,Santander,General Dávila,es,43.4668572,-3.7941136,False,https://www.idealista.com/inmueble/110729885/,4537,"Presentamos esta magnífica vivienda situada en una de las zonas más exclusivas y demandadas de Santander, un entorno residencial privilegiado que combina tranquilidad, privacidad y excelente conexión con el centro de la ciudad y las principales vías de acceso. Se trata de un amplio y luminoso piso de 120 m², perfectamente distribuido para ofrecer comodidad y funcionalidad en cada estancia. La vivienda cuenta con tres dormitorios, ideales tanto para familias como para quienes necesiten despacho o habitación de invitados, y dos baños completos, diseñados para garantizar el confort diario. El salón-comedor, espacioso y acogedor, disfruta de abundante luz natural gracias a su condición exterior y a su excelente orientación Este, Oeste y Norte, lo que permite disfrutar de luminosidad durante todo el día. El suelo de parquet aporta calidez y elegancia a toda la vivienda. La cocina está totalmente equipada, incluyendo lavavajillas, y ofrece un espacio funcional y bien organizado, ideal para el día a día. Las ventanas de PVC y madera garantizan un óptimo aislamiento térmico y acústico. La vivienda dispone de calefacción individual de gas natural, asegurando eficiencia energética y confort durante todo el año. Además, el edificio cuenta con ascensor, facilitando el acceso a todas las plantas. Incluye plaza de garaje, un valor añadido imprescindible en la zona. La finca se ubica en una parcela privada, lo que aporta un extra de seguridad y exclusividad. En la planta sótano, los residentes pueden disfrutar de una zona comunitaria con espacio de juegos, perfecta para el ocio de los más pequeños o como área polivalente. En definitiva, una propiedad que reúne amplitud, luz, calidad y ubicación en uno de los enclaves más selectos de Santander. Ideal para quienes buscan un hogar distinguido, cómodo y listo para entrar a vivir. No dudes en contactarnos para más información o para concertar una visita. Ref: ARS2761i.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,1700.0,€/mes,flat,"General Dávila, Santander",Piso en paseo Menéndez Pelayo,True,True,,,1900.0,200.0,11.0
110729428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/ce/2a/1413738267.webp,CHA1838,36,,3500.0,chalet,rent,280.0,,3,3,Barrio Pinar de Arna,Cantabria,Ribamontan al Mar,Somo,es,43.4541838,-3.7292625,False,https://www.idealista.com/inmueble/110729428/,1500,"En una de las zonas residenciales más tranquilas y demandadas de Somo, en el barrio de Arna, se ofrece este magnífico chalet en alquiler de temporada, disponible para Semana Santa, ideal para quienes buscan amplitud, privacidad y proximidad al mar. La propiedad se asienta sobre una cuidada parcela privada de aproximadamente 1.000 m², lo que garantiza un entorno exterior amplio y confortable, perfecto para el descanso y el disfrute al aire libre. El chalet cuenta con una superficie construida de 280 m², distribuida de manera funcional y pensada para ofrecer el máximo confort durante la estancia. La vivienda, luminosa y bien orientada, dispone de estancias amplias y acogedoras, con capacidad máxima para 6 personas, lo que la convierte en una opción ideal tanto para familias como para estancias tranquilas en un entorno privilegiado. Su carácter independiente asegura una experiencia de privacidad absoluta, difícil de encontrar tan cerca del litoral. Además, cuenta con piscina privada climatizada de agua salada.  Uno de sus mayores atractivos es su excelente ubicación, a pocos metros de la playa de Somo, permitiendo disfrutar del mar y de largos paseos costeros sin necesidad de desplazamientos. Además, la zona combina la tranquilidad residencial con la cercanía a servicios, comercios y oferta gastronómica. Alquiler disponible para todo el año a partir del mes de Septiembre Una oportunidad única de disfrutar de Somo desde una vivienda de alto nivel, en un entorno natural incomparable y con todas las comodidades necesarias para una estancia de calidad. [IW].",False,good,False,,13.0,False,False,False,False,[],False,False,False,3500.0,€/mes,chalet,"Somo, Ribamontan al Mar",Casa independiente en Barrio Pinar de Arna,,,independantHouse,,,,
108229911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/56/77/1413621976.webp,AJ00410,43,3,1950.0,duplex,rent,160.0,True,4,3,avenida de Cantabria,Cantabria,Santander,La Pereda,es,43.4751215,-3.7999827,False,https://www.idealista.com/inmueble/108229911/,5428,"ALQUILER FIJO A PARTIR DE ABRIL 2026- SE ALQUILA SIN MUEBLES, como se ve en las fotografías. Si te mudas a Santander y buscas exprimir la calidad de vida que ofrece nuestra ciudad, además de encontrarte en una casa cómoda, en buen estado y luminosa, tenemos el hogar perfecto. Una fantástica vivienda ubicada en los primeros números de Avenida de Cantabria, a pocos metros de la Playa del Sardinero, frente al Parque de las Llamas, con centro de salud, colegio, instituto y Universidad a 5 minutos, con parada de autobús y excelentes comunicaciones para salir de la ciudad o acercarte al centro si lo necesitas, tanto a pie como en coche. Este ÁTICO-DÚPLEX se encuentra ubicado en urbanización privada, con zonas verdes, en un entorno totalmente residencial y familiar, con espacio para todos y que cuenta además con DOS PLAZAS DE GARAJE Y 1 TRASTERO.  La vivienda tiene una distribución muy práctica para el día a día:  - En la PLANTA DE ACCESO, nos encontramos con un amplio y luminoso SALÓN-COMEDOR, con ORIENTACIÓN principalmente al SUR, con una preciosa galería acristalada para disfrutar de largas sobremesas o días de trabajo con VISTAS PRIVILEGIADAS, además cuenta con un espacio de almacenaje y zona de librería. Tenemos una preciosa COCINA, totalmente equipada y recién renovada, con mucho almacenaje y con zona de comedor de lo más agradable, con sol de tarde. Tiene también zona de tendedero. Encontramos también el PRIMER DORMITORIO, que como todos, tiene un gran armario empotrado, este se queda con una cama nido individual. Es idóneo para teletrabajar o estudiar gracias a sus vistas despejadas y luminosidad. Por último en esta planta tenemos un ASEO de cortesía, recién renovado. - PLANTA 1, distribuida en 3 DORMITORIOS, el principal con dos zonas de armario empotrado y amplio baño en suite, con bañera y ventanal, las otras dos habitaciones, anteriormente individuales pero aptas para que sean dobles y otro baño completo, este con ducha, recién reformado. Esta planta con ventanas estilo Velux, renovadas y con persianas eléctricas. Se alquila sin muebles, conservando cocina y baños completos. *NO SE ADMITEN MASCOTAS. * 1 MES DE FIANZA + 1 MES GARANTÍA ADICIONAL. * Se realizará estudio de solvencia, alquiler sujeto a última decisión del propietario. Contacta con nosotros para más información en el teléfono.",True,good,False,True,12.0,False,False,False,False,[],False,False,False,1950.0,€/mes,flat,"La Pereda, Santander",Dúplex en avenida de Cantabria,True,True,duplex,,,,
107123465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/12/ed/1303700234.webp,A3822,41,1,950.0,flat,rent,65.0,True,1,1,calle Sor Ramona Ormazábal,Cantabria,Santander,Monte,es,43.4719813,-3.8177467,False,https://www.idealista.com/inmueble/107123465/,1248,"Apartamento de lujo con acabados premium en urbanización exclusiva. Este espectacular apartamento construido por Real de Piasca destaca por su diseño y calidad en cada detalle. Cuenta con un amplio y luminoso dormitorio, un baño completo con espaciosa bañera, una cocina independiente totalmente equipada y un gran salón-comedor con vistas excepcionales y abundante luz natural. Se alquila completamente amueblado, listo para entrar a vivir, y dispone de calefacción, ascensor con acabados de lujo y una amplia plaza de garaje y trastero incluidos en el precio. Además, está ubicado en una urbanización privada con piscina propia y zona de juegos infantil, ideal para familias. Ubicado en un entorno tranquilo y bien comunicado, este apartamento es perfecto para quienes valoran la calidad de vida. ¡No pierdas la oportunidad de vivir con todas las comodidades y anímate a visitarlo!",False,good,False,True,15.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Monte, Santander",Piso en calle Sor Ramona Ormazábal,True,True,,,,,
110957040,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/31/e0/1420828101.webp,22423,38,5,2700.0,flat,rent,100.0,True,3,2,"avenida de los Castros, 137 B",Cantabria,Santander,Los Castros,es,43.46598,-3.82204,True,https://www.idealista.com/inmueble/110957040/,1061,"Magnífico piso de ALQUILER TEMPORAL MES DE AGOSTO COMPLETO, Una quinta altura con una fantástica orientación, totalmente exterior. Con vistas despejadas, de cómoda distribución: hall recibidor con armario empotrado, cocina totalmente equipada y amueblada con salida a balcón, gran salón-comedor con vistas, 3 amplias habitaciones y dos baños completos. Toda la propiedad cuenta con grandes ventanales, por lo que la luz es continua a lo largo del día. Otra característica muy importante es que cuenta con un garaje cerrado dentro del mismo edificio. Con excelente ubicación, rodeado de comercios y bien conectado con otras zonas de la ciudad, como el centro, supermercados, parques y jardines, centros deportivos, universidades, restaurantes, hospital, farmacias, principales carreteras… cercano tanto a las playas del Sardinero como a las universidades, con todos los servicios a pie de calle y parada de autobús. No se aceptan mascotas.  Mikeli Luxury Real Estate, la mejor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor. **Inmueble en exclusiva. Para más información, contacte con la agencia. Se ruega no molestar a propietarios u ocupantes. **.",False,good,False,True,27.0,False,False,False,False,[],False,False,False,2700.0,€/mes,flat,"Los Castros, Santander","Piso en avenida de los Castros, 137 b",True,True,,,,,
97734372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/67/a2/1311096786.webp,COMPLETO,33,3,1245.0,flat,rent,90.0,True,3,1,universidad,Cantabria,Santander,General Dávila,es,43.4653784,-3.8214454,False,https://www.idealista.com/inmueble/97734372/,992,"**** APARTAMENTO PARA ESTUDIANTES CURSO 2025/26***** Disponibilidad desde el 1 de febrero de 2026 Just-Room es una empresa de gestión de alojamiento para estudiantes donde podrá ofrecerte diferentes opciones que se adecuen a tus necesidades. Solamente para estudiantes que quieran disfrutar de un magnifico piso totalmente reformado compuesto de 3 habitaciones con cama de matrimonio - El apartamento tiene wifi, cocina y salón totalmente diáfanos, con todos los electrodomésticos (nevera, combi, lavavajillas, horno, microondas, menaje de cocina, etc. ). - Baño amplio con ducha y excelente decoración. - Servicio de limpieza del apartamento mensual incluido en el precio de la renta. - Cerramientos de ventanas de PVC, puerta blindada, luces de bajo consumo, Leds, etc. - A pocos minutos de la universidad CESINE, UC, y del centro de la ciudad.  Gastos de suministros NO INCLUIDOS. Todos los servicios como tiendas, zona comercial, están alrededor del apartamento. Buen ambiente de estudio universitario.",True,good,False,True,14.0,False,False,False,False,[],False,False,False,1245.0,€/mes,flat,"General Dávila, Santander",Piso en universidad,,,,,,,
110926378,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/6a/e7/d5/1419781500.webp,-Magnolia 611 552 190-,10,3,1000.0,flat,rent,75.0,True,3,1,paseo de Altamira,Cantabria,Santander,General Dávila,es,43.4630271,-3.818656,False,https://www.idealista.com/inmueble/110926378/,711,"TECNOCASA ALQUILA EN EXCLUSIVA ¡Descubre este fantástico piso en alquiler temporal, listo para entrar a vivir! Con 75 m² construidos y 68 m² útiles, este inmueble se encuentra a pie de la vibrante calle General Dávila, donde podrás disfrutar de todos los servicios que necesitas en tu día a día. La propiedad cuenta una terraza perfecta para relajarte al aire libre. Este acogedor piso dispone de 3 dormitorios, lo que lo convierte en una gran oportunidad tanto para estudiantes como para residentes MIR que busquen un inmueble en buen estado para entrar a vivir. Las ventanas son de PVC abatibles y el baño está en perfecto estado y dispone también de calefacción de Gas Natural lo que garantiza tu confort durante todo el año. Ubicado en la tercera planta, la orientación norte-sur asegura una excelente luminosidad en todas las estancias. No dejes pasar esta oportunidad única y ven a visitar este piso que puede convertirse en tu nuevo hogar o en una inversión segura. ¡Contáctame para más información y para concertar una visita!",False,good,False,False,13.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"General Dávila, Santander",Piso en paseo de Altamira,,,,,,,
90606686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/07/e6/1419812556.webp,00211,19,1,1200.0,flat,rent,110.0,True,3,2,"calle Sor Ramona Ormazábal, 16",Cantabria,Santander,Monte,es,43.4731559,-3.8159677,True,https://www.idealista.com/inmueble/90606686/,1302,"Fantástico piso en calle Sor Ramona Ormazábal (Valdenoja). La vivienda cuenta con 88 m2 repartidos en: 1 dormitorio doble con su baño, 2 dormitorios individuales, baño, salón/comedor, cocina, plaza de garaje doble con trastero en urbanización privada con piscina, zona infantil y jardín. La orientación es SUR - NORTE por lo que dispone de una gran luminosidad durante todo el día. La ubicación de la urbanización en una de las zonas más demandadas de Santander, cerca de universidades, parques, playas.. . fácil conexión con la S20 y bien comunicado con el centro de Santander por el servicio de autobuses municipal. No dejes escapar la oportunidad de vivir junto a los tuyos en una zona tranquila, con todo lo necesario para disfrutar del día a día en familia. No lo dudes llámanos. INCLUYE DOS PLAZAS DE GARAJE Y TRASTERO.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Monte, Santander","Piso en calle Sor Ramona Ormazábal, 16",True,True,,,,,
110724967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/69/7e/1413592439.webp,,24,4,2000.0,duplex,rent,250.0,True,5,2,"paseo de Altamira, 27",Cantabria,Santander,General Dávila,es,43.4676624,-3.7946921,True,https://www.idealista.com/inmueble/110724967/,4622,"PEREDA36 ofrece a sus clientes PRECIOSO DUPLEX para alquilar para fijo SEMI AMUEBLADO. Vivienda con una amplia plaza de garaje, situado en una urbanización privada, muy cuidada. Zonas ajardinadas y patio de juegos. Preciosas vistas al sur a la BAHIA de SANTANDER. Orientación este y oeste. Todo exterior, muy luminoso y con vistas. PRIMERA PLANTA: recibidor de buen tamaño, cocina con armarios modulares muy bien conservada y con espacio para mesa office. es exterior y tiene vistas. Amplio salón con zona de estar y comedor. Dos dormitorios individuales y baño completo con ducha. SEGUNDA PLANTA: a la planta superior se accede por una bonita y cómoda escalera. En esta planta hay un distribuidor, un baño completo con bañera y tres dormitorios. Calefacción individual, armarios empotrados y plaza de garaje. La vivienda se alquila semiamuebleda para fijo por 2.000 € mensuales. Se piden garantías. Estará disponible a partir del mes de Mayo. No se admiten mascotas.",False,good,False,True,8.0,False,False,False,False,[],False,False,False,2000.0,€/mes,flat,"General Dávila, Santander","Dúplex en paseo de Altamira, 27",True,True,duplex,,,,
95453412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/9d/fb/1311743041.webp,3424,13,5,850.0,penthouse,rent,75.0,True,1,1,calle Hernán Cortés,Cantabria,Santander,Puerto Chico,es,43.4637358,-3.8030772,False,https://www.idealista.com/inmueble/95453412/,5043,"Buhardilla preciosa en la Plaza Pombo. Toda reformada. Muy luminosa. Vacía. Distribuida en pasillo-entrada con techos altos y con ventanas, salón con la cocina integrada y equipada con electrodomésticos de buena gama: lavavajillas, microondas, frigorífico grande, etc. , dormitorio independiente con armarios bajo cubierta y armario alto, baño exterior con ducha. Calefacción a gas.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Puerto Chico, Santander",Ático en calle Hernán Cortés,,,penthouse,,,,
110664046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/1d/bb/1417562115.webp,6239,17,7,2300.0,flat,rent,180.0,True,4,2,calle Castelar,Cantabria,Santander,Puerto Chico,es,43.4633618,-3.7895756,False,https://www.idealista.com/inmueble/110664046/,4031,"Distrito Inmobiliario alquila este espectacular piso sito en la calle Castelar con vistas de toda la bahía de Santander. En sus 166 m² útiles encontramos 4 habitaciones, un gran salón orientado al sur, cocina equipada con zona de office y 2 baños completos. Se alquila vacío, sin muebles, Dispone de suelos de tarima, ventanas de PVC con doble acristalamiento, calefacción individual de gas.. . Todo ello reformado y rehabilitado hace menos de 10 años. El edificio cuenta con ascensor a cota cero y portero físico. Se solicita un mes de fianza y 2 meses de depósito.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,2300.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Castelar,,,,,,,
110655571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/7d/31/1411445985.webp,3672,14,6,1500.0,penthouse,rent,99.0,True,2,1,calle María Cristina,Cantabria,Santander,General Dávila,es,43.4670449,-3.8093277,False,https://www.idealista.com/inmueble/110655571/,5650,"Distrito Inmobiliario alquila fabuloso ático desde el que podrás disfrutar de unas espectaculares vistas a la bahía en cualquiera de sus 2 terrazas. Esta moderna y luminosa vivienda dispone de 2 dormitorios con armarios empotrados, gran salón con salida a una de las terrazas, amplia cocina completamente equipada y amueblada con salida a otra terraza y baño. Es completamente exterior y tiene orientación sur. Se alquila amueblado Dispone de calefacción individual de gas, suelos de tarima, ventanas y velux de PVC con doble acristalamiento.. . Todo ello con primeras calidades y excelentes acabados. En el precio están incluidas 2 plazas de garaje. El edificio tiene 15 años de antigüedad y el portal está adaptado para personas de movilidad reducida con ascensor a cota cero. Se solicita un mes de fianza y superar un estudio de solvencia económica. Contacta ya con Distrito Inmobiliario!",False,good,False,True,15.0,True,False,False,False,[],False,False,False,1500.0,€/mes,flat,"General Dávila, Santander",Ático en calle María Cristina,True,True,penthouse,,,,
110649927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/81/a9/1411271471.webp,MIES664,11,5,1100.0,flat,rent,68.0,True,3,1,calle Los Pinares,Cantabria,Santander,Los Castros,es,43.4691696,-3.7925161,False,https://www.idealista.com/inmueble/110649927/,4558,"Mies de Rial presenta este maravilloso piso en alquiler ubicado en la tranquila y codiciada zona de Los Pinares, Santander.  Con una estupenda distribución, esta propiedad es ideal para quienes buscan un hogar cómodo y acogedor donde comenzar una nueva etapa.  El inmueble cuenta con 3 habitaciones luminosas y amplias, perfectas para descansar o trabajar desde casa, salón, cocina amueblada y equipada y baño. Dotado de calefacción y todas las comodidades.  Maravillosas vistas despejadas que te brindarán momentos únicos cada mañana al despertar y la comodidad de un ascensor a cota cero  Ubicado cerca de servicios necesarios: paradas autobús cercanas facilitarán tu desplazamiento diario; colegios próximos asegurarán comodidad si tienes hijos pequeños; supermercados, hostelería y amplios espacios verdes y parques. Esta oportunidad única es perfecta tanto si buscas estabilidad permanente como calidad vida mejorada sobre todo gracias su ubicación privilegiada junto entorno marítimo lleno encanto localismo característico santanderino.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Los Castros, Santander",Piso en calle Los Pinares,,,,,,,
110643503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ed/37/1418992101.webp,86087,17,2,1000.0,flat,rent,68.0,True,2,1,pasaje de Peña,Cantabria,Santander,Centro - Ayuntamiento,es,43.4629784,-3.8117941,False,https://www.idealista.com/inmueble/110643503/,5676,"Descubre este encantador piso recién reformado, disponible en alquiler para LARGA DURACIÓN en una ubicación privilegiada del centro de Santander. Situado en la codiciada zona del Ayuntamiento y con fácil acceso a todas las comodidades urbanas. El inmueble cuenta con dos amplias habitaciones que pueden adaptarse perfectamente a tus necesidades, con cocina totalmente equipada, además, dispone de un baño completo bien diseñado que aporta funcionalidad al espacio total. El piso se entrega sin amueblar permitiéndote diseñar y decorar la vivienda a tu gusto. Los alrededores ofrecen múltiples ventajas incluyendo parques arbolados ideales para pasear o relajarte después del trabajo; además están disponibles líneas regulares autobuses cercanos facilitando el transporte público hacia cualquier parte importante dentro ciudad así como colegios, supermercados, tiendas e hospitales accesibles muy cerca también formando parte esencial comunidad local. Ven a conocerlo con nuestras agentes inmobiliarias en Inmobiliaria San Fernando.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en pasaje de Peña,,,,,,,
108907532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/87/17/1410615445.webp,25-0020,18,5,2850.0,flat,rent,62.0,True,1,1,avenida del Stadium,Cantabria,Santander,El Sardinero,es,43.4756519,-3.79375,False,https://www.idealista.com/inmueble/108907532/,5062,"- NO FIJO - **Piso en Alquiler Temporal en Santander, Sardinero** Descubre este encantador apartamento en el corazón de Sardinero, a solo unos pasos de la famosa playa. Con 62 m² construidos, este espacio ofrece una excelente oportunidad para disfrutar de la vida costera. Situado en la quinta planta de un edificio con ascensor, el piso cuenta con un dormitorio y un baño, ideal para parejas o viajeros que buscan un refugio acogedor. La ubicación es inmejorable: rodeado de todos los servicios necesarios y con fácil acceso a la playa, podrás disfrutar de la vibrante vida de Santander. ¡No dejes pasar esta oportunidad de vivir cerca del mar! Preguntar precio dependiendo del periodo de alquiler.",False,good,False,True,46.0,False,False,False,False,[],False,False,False,2850.0,€/mes,flat,"El Sardinero, Santander",Piso en avenida del Stadium,,,,,,,
110613745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/5d/21/1410192161.webp,PAT_OPB_034_4,13,3,800.0,flat,rent,50.0,True,2,1,Grupo Universidad,Cantabria,Santander,Los Castros,es,43.4705954,-3.7937778,False,https://www.idealista.com/inmueble/110613745/,4730,"Se alquila piso SOLO PARA TEMPORADA de Septiembre de 2026 a 30 de Junio de 2027. Piso nuevo, junto universidades y CESINE, cerca playas de El Sardinero, bien comunicado con el centro de la ciudad, con todos los servicios alrededor. Dos habitaciones, cocina abierta con barra, salón y un baño con plato de ducha. Amueblado, calefacción.",False,good,False,False,16.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Los Castros, Santander",Piso en Grupo Universidad,,,,,,,
108048720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/8a/18/1332295122.webp,19602_0,30,1,1400.0,flat,rent,91.0,True,2,2,calle Ernest Lluch,Cantabria,Santander,La Pereda,es,43.4773555,-3.8035885,False,https://www.idealista.com/inmueble/108048720/,5809,"COSTA CALMA Y RELAX. ALQUILER DE LUJO EN VALDENOJA *Alquiler por TEMPORADA, 1.400 €/mes desde SEPTIEMBRE 2026 hasta JUNIO 2027* Si buscas una vivienda donde la calidad y el estilo combinen a la perfección, este precioso piso en Valdenoja es exactamente lo que necesitas. Ubicado en la tranquila calle Ernest Lluch, este piso a estrenar ha sido recientemente reformado con un gusto exquisito y atendiendo a cada detalle para ofrecerte el máximo confort y elegancia. Desde el momento en que pones un pie en su espacioso hall de entrada, te envuelve una sensación de calidez y bienestar que te acompañará en cada rincón de esta maravillosa vivienda.  Podrás vivir en una de las zonas residenciales más exclusivas de Valdenoja, cerca del emblemático Sardinero. Este piso cuenta con dos amplias habitaciones, cada una con armarios empotrados, donde podrás descansar y recargar energías después de un largo día. Los dos baños completos, uno de ellos en la suite principal, están equipados con modernos platos de ducha y ofrecen un oasis de relajación y confort.  Te encantará la cocina, donde encontrarás además un encantador rincón de desayuno al que no le falta detalle. En su luminoso y espacioso salón comedor podrás compartir momentos inolvidables con familiares y amigos.  Esta vivienda de diseño se entrega completamente amueblada y equipada con todo lo necesario para que solo tengas que traer tus maletas y empezar a disfrutar. Pero eso no es todo. Sabemos que la comodidad es primordial para ti, por eso el piso cuenta con calefacción para los meses más fríos, y una plaza de garaje. La urbanización en la que se encuentra está rodeada de zonas verdes y podrás disfrutar de largos paseos al aire libre y respirar aire puro en el Parque de las Llamas. Además, su ubicación privilegiada, además de estar cerca de las mejores facultades de la ciudad, te permite acceder fácilmente a todos los servicios y comodidades que ofrece Valdenoja. Cuenta con parada de autobús y servicio de alquiler de bicicletas eléctricas a la puerta de tu casa. No pierdas la oportunidad de vivir en este piso exclusivo, donde el lujo, la comodidad y la elegancia se combinan para ofrecerte el hogar de tus sueños que refleja tu estilo de vida.  *No se admiten mascotas*.",True,good,False,True,15.0,True,False,True,False,[],False,False,False,1400.0,€/mes,flat,"La Pereda, Santander",Piso en calle Ernest Lluch,True,True,,,,,
110576732,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/8f/f1/1409103064.webp,8084,20,2,1500.0,flat,rent,80.0,True,2,1,"calle Alcalde Vega Lamera, 5",Cantabria,Santander,El Sardinero,es,43.4781501,-3.7940695,True,https://www.idealista.com/inmueble/110576732/,5261,"Se alquila piso de temporada en El Sardinero, reformado integralmente y todo nuevo, situado en urbanización privada con jardín, en zona muy tranquila y bien comunicada. ✔ Completamente exterior y muy luminoso ✔ 2 habitaciones (cama doble + 2 individuales) ✔ Armarios empotrados ✔ 1 baño completo ✔ Salón-comedor con terraza ✔ Cocina independiente con mesa, totalmente equipada ✔ Menaje, mobiliario y electrodomésticos a estrenar � Gastos incluidos: luz, agua, gas e internet � Posibilidad de limpieza � Se aceptan mascotas � Ubicación ideal: 5 min andando a la Segunda Playa del Sardinero 3 min al campo del Racing < 8 min en coche al centro de Santander Salida directa a la S-20 Bus y taxi en la zona Supermercados, colegios, parques y bares cerca � Piso listo para entrar a vivir, perfecto para profesionales, profesores, sanitarios o estancias temporales que buscan comodidad, tranquilidad y cercanía al mar. Consultar meses disponibles y precios. � Contacta para más información o visita. Condiciones: · No está permitido fumar. Fianza. Nota: La información proporcionada es de carácter orientativo y podría contener errores o imprecisiones involuntarias.",False,good,False,True,19.0,True,False,False,False,[],False,False,False,1500.0,€/mes,flat,"El Sardinero, Santander","Piso en calle Alcalde Vega Lamera, 5",,,,,,,
110515007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/91/94/1407277730.webp,009477,17,5,1300.0,flat,rent,108.0,True,3,2,calle Valdenoja,Cantabria,Santander,Valdenoja,es,43.4798159,-3.7959244,False,https://www.idealista.com/inmueble/110515007/,5495,"Se alquila amplio piso en Valdenoja 39. Piso de 3 habitaciones, salón, cocina equipada con tendedero, baño con bañera y aseo. Balcón con salida desde el salón. Amueblado. Calefacción individual. Ascensores en edificio. Incluye plaza de garaje. Urbanización cerrada con zonas verdes y aparcamiento. Muy buenas vistas a montaña y playa. Consultar condiciones.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1300.0,€/mes,flat,"Valdenoja, Santander",Piso en calle Valdenoja,True,True,,,,,
110551306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/18/ef/1408380403.webp,acr-01950,30,5,1400.0,flat,rent,117.0,True,4,1,calle Guevara,Cantabria,Santander,Centro - Ayuntamiento,es,43.4646103,-3.8064916,False,https://www.idealista.com/inmueble/110551306/,5335,"ALQUILER PARA FIJO, en la Calle Guevara, una ubicación estratégica en pleno centro y junto al Paraninfo de la Universidad. La vivienda destaca por su orientación sur y por ser completamente exterior, lo que garantiza luz natural durante todo el día y un ambiente cálido y acogedor. Características principales: Distribución: 4 amplias habitaciones, salón, cocina totalmente equipada y 1 baño completo. Ubicación: En pleno centro, con supermercados, transporte público y zonas culturales a la puerta de casa. Estado: Piso entero exterior, muy bien cuidado. Extra: Posibilidad de plaza de garaje opcional (consulte disponibilidad). Perfil ideal: Profesionales, personal sanitario, docentes o funcionarios. Puede informarse y concertar visita respondiendo a éste anuncio, llamándonos, o acercándose a cualquiera de nuestras Oficinas, en: - SANTANDER, Calle Juan de Herrera 8 - SOTO DE LA MARINA, Av Marques de Valdecilla 97.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1400.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Guevara,,,,,,,
